empID,lastName,firstName,position,badgeID,imageName
1495,Decimus Meridius1495,Maximus1495,General of the felix legion - Battalion 1495,1495,t1495.jpg
1496,Decimus Meridius1496,Maximus1496,General of the felix legion - Battalion 1496,1496,t1496.jpg
1497,Decimus Meridius1497,Maximus1497,General of the felix legion - Battalion 1497,1497,t1497.jpg
1498,Decimus Meridius1498,Maximus1498,General of the felix legion - Battalion 1498,1498,t1498.jpg
1499,Decimus Meridius1499,Maximus1499,General of the felix legion - Battalion 1499,1499,t1499.jpg
1500,Decimus Meridius1500,Maximus1500,General of the felix legion - Battalion 1500,1500,t1500.jpg
1501,Decimus Meridius1501,Maximus1501,General of the felix legion - Battalion 1501,1501,t1501.jpg
1502,Decimus Meridius1502,Maximus1502,General of the felix legion - Battalion 1502,1502,t1502.jpg
1503,Decimus Meridius1503,Maximus1503,General of the felix legion - Battalion 1503,1503,t1503.jpg
1504,Decimus Meridius1504,Maximus1504,General of the felix legion - Battalion 1504,1504,t1504.jpg
1505,Decimus Meridius1505,Maximus1505,General of the felix legion - Battalion 1505,1505,t1505.jpg
1506,Decimus Meridius1506,Maximus1506,General of the felix legion - Battalion 1506,1506,t1506.jpg
1507,Decimus Meridius1507,Maximus1507,General of the felix legion - Battalion 1507,1507,t1507.jpg
1508,Decimus Meridius1508,Maximus1508,General of the felix legion - Battalion 1508,1508,t1508.jpg
1509,Decimus Meridius1509,Maximus1509,General of the felix legion - Battalion 1509,1509,t1509.jpg
1510,Decimus Meridius1510,Maximus1510,General of the felix legion - Battalion 1510,1510,t1510.jpg
1511,Decimus Meridius1511,Maximus1511,General of the felix legion - Battalion 1511,1511,t1511.jpg
1512,Decimus Meridius1512,Maximus1512,General of the felix legion - Battalion 1512,1512,t1512.jpg
1513,Decimus Meridius1513,Maximus1513,General of the felix legion - Battalion 1513,1513,t1513.jpg
1514,Decimus Meridius1514,Maximus1514,General of the felix legion - Battalion 1514,1514,t1514.jpg
1515,Decimus Meridius1515,Maximus1515,General of the felix legion - Battalion 1515,1515,t1515.jpg
1516,Decimus Meridius1516,Maximus1516,General of the felix legion - Battalion 1516,1516,t1516.jpg
1517,Decimus Meridius1517,Maximus1517,General of the felix legion - Battalion 1517,1517,t1517.jpg
1518,Decimus Meridius1518,Maximus1518,General of the felix legion - Battalion 1518,1518,t1518.jpg
1519,Decimus Meridius1519,Maximus1519,General of the felix legion - Battalion 1519,1519,t1519.jpg
1520,Decimus Meridius1520,Maximus1520,General of the felix legion - Battalion 1520,1520,t1520.jpg
1521,Decimus Meridius1521,Maximus1521,General of the felix legion - Battalion 1521,1521,t1521.jpg
1522,Decimus Meridius1522,Maximus1522,General of the felix legion - Battalion 1522,1522,t1522.jpg
1523,Decimus Meridius1523,Maximus1523,General of the felix legion - Battalion 1523,1523,t1523.jpg
1524,Decimus Meridius1524,Maximus1524,General of the felix legion - Battalion 1524,1524,t1524.jpg
1525,Decimus Meridius1525,Maximus1525,General of the felix legion - Battalion 1525,1525,t1525.jpg
1526,Decimus Meridius1526,Maximus1526,General of the felix legion - Battalion 1526,1526,t1526.jpg
1527,Decimus Meridius1527,Maximus1527,General of the felix legion - Battalion 1527,1527,t1527.jpg
1528,Decimus Meridius1528,Maximus1528,General of the felix legion - Battalion 1528,1528,t1528.jpg
1529,Decimus Meridius1529,Maximus1529,General of the felix legion - Battalion 1529,1529,t1529.jpg
1530,Decimus Meridius1530,Maximus1530,General of the felix legion - Battalion 1530,1530,t1530.jpg
1531,Decimus Meridius1531,Maximus1531,General of the felix legion - Battalion 1531,1531,t1531.jpg
1532,Decimus Meridius1532,Maximus1532,General of the felix legion - Battalion 1532,1532,t1532.jpg
1533,Decimus Meridius1533,Maximus1533,General of the felix legion - Battalion 1533,1533,t1533.jpg
1534,Decimus Meridius1534,Maximus1534,General of the felix legion - Battalion 1534,1534,t1534.jpg
1535,Decimus Meridius1535,Maximus1535,General of the felix legion - Battalion 1535,1535,t1535.jpg
1536,Decimus Meridius1536,Maximus1536,General of the felix legion - Battalion 1536,1536,t1536.jpg
1537,Decimus Meridius1537,Maximus1537,General of the felix legion - Battalion 1537,1537,t1537.jpg
1538,Decimus Meridius1538,Maximus1538,General of the felix legion - Battalion 1538,1538,t1538.jpg
1539,Decimus Meridius1539,Maximus1539,General of the felix legion - Battalion 1539,1539,t1539.jpg
1540,Decimus Meridius1540,Maximus1540,General of the felix legion - Battalion 1540,1540,t1540.jpg
1541,Decimus Meridius1541,Maximus1541,General of the felix legion - Battalion 1541,1541,t1541.jpg
1542,Decimus Meridius1542,Maximus1542,General of the felix legion - Battalion 1542,1542,t1542.jpg
1543,Decimus Meridius1543,Maximus1543,General of the felix legion - Battalion 1543,1543,t1543.jpg
1544,Decimus Meridius1544,Maximus1544,General of the felix legion - Battalion 1544,1544,t1544.jpg
1545,Decimus Meridius1545,Maximus1545,General of the felix legion - Battalion 1545,1545,t1545.jpg
1546,Decimus Meridius1546,Maximus1546,General of the felix legion - Battalion 1546,1546,t1546.jpg
1547,Decimus Meridius1547,Maximus1547,General of the felix legion - Battalion 1547,1547,t1547.jpg
1548,Decimus Meridius1548,Maximus1548,General of the felix legion - Battalion 1548,1548,t1548.jpg
1549,Decimus Meridius1549,Maximus1549,General of the felix legion - Battalion 1549,1549,t1549.jpg
1550,Decimus Meridius1550,Maximus1550,General of the felix legion - Battalion 1550,1550,t1550.jpg
1551,Decimus Meridius1551,Maximus1551,General of the felix legion - Battalion 1551,1551,t1551.jpg
1552,Decimus Meridius1552,Maximus1552,General of the felix legion - Battalion 1552,1552,t1552.jpg
1553,Decimus Meridius1553,Maximus1553,General of the felix legion - Battalion 1553,1553,t1553.jpg
1554,Decimus Meridius1554,Maximus1554,General of the felix legion - Battalion 1554,1554,t1554.jpg
1555,Decimus Meridius1555,Maximus1555,General of the felix legion - Battalion 1555,1555,t1555.jpg
1556,Decimus Meridius1556,Maximus1556,General of the felix legion - Battalion 1556,1556,t1556.jpg
1557,Decimus Meridius1557,Maximus1557,General of the felix legion - Battalion 1557,1557,t1557.jpg
1558,Decimus Meridius1558,Maximus1558,General of the felix legion - Battalion 1558,1558,t1558.jpg
1559,Decimus Meridius1559,Maximus1559,General of the felix legion - Battalion 1559,1559,t1559.jpg
1560,Decimus Meridius1560,Maximus1560,General of the felix legion - Battalion 1560,1560,t1560.jpg
1561,Decimus Meridius1561,Maximus1561,General of the felix legion - Battalion 1561,1561,t1561.jpg
1562,Decimus Meridius1562,Maximus1562,General of the felix legion - Battalion 1562,1562,t1562.jpg
1563,Decimus Meridius1563,Maximus1563,General of the felix legion - Battalion 1563,1563,t1563.jpg
1564,Decimus Meridius1564,Maximus1564,General of the felix legion - Battalion 1564,1564,t1564.jpg
1565,Decimus Meridius1565,Maximus1565,General of the felix legion - Battalion 1565,1565,t1565.jpg
1566,Decimus Meridius1566,Maximus1566,General of the felix legion - Battalion 1566,1566,t1566.jpg
1567,Decimus Meridius1567,Maximus1567,General of the felix legion - Battalion 1567,1567,t1567.jpg
1568,Decimus Meridius1568,Maximus1568,General of the felix legion - Battalion 1568,1568,t1568.jpg
1569,Decimus Meridius1569,Maximus1569,General of the felix legion - Battalion 1569,1569,t1569.jpg
1570,Decimus Meridius1570,Maximus1570,General of the felix legion - Battalion 1570,1570,t1570.jpg
1571,Decimus Meridius1571,Maximus1571,General of the felix legion - Battalion 1571,1571,t1571.jpg
1572,Decimus Meridius1572,Maximus1572,General of the felix legion - Battalion 1572,1572,t1572.jpg
1573,Decimus Meridius1573,Maximus1573,General of the felix legion - Battalion 1573,1573,t1573.jpg
1574,Decimus Meridius1574,Maximus1574,General of the felix legion - Battalion 1574,1574,t1574.jpg
1575,Decimus Meridius1575,Maximus1575,General of the felix legion - Battalion 1575,1575,t1575.jpg
1576,Decimus Meridius1576,Maximus1576,General of the felix legion - Battalion 1576,1576,t1576.jpg
1577,Decimus Meridius1577,Maximus1577,General of the felix legion - Battalion 1577,1577,t1577.jpg
1578,Decimus Meridius1578,Maximus1578,General of the felix legion - Battalion 1578,1578,t1578.jpg
1579,Decimus Meridius1579,Maximus1579,General of the felix legion - Battalion 1579,1579,t1579.jpg
1580,Decimus Meridius1580,Maximus1580,General of the felix legion - Battalion 1580,1580,t1580.jpg
1581,Decimus Meridius1581,Maximus1581,General of the felix legion - Battalion 1581,1581,t1581.jpg
1582,Decimus Meridius1582,Maximus1582,General of the felix legion - Battalion 1582,1582,t1582.jpg
1583,Decimus Meridius1583,Maximus1583,General of the felix legion - Battalion 1583,1583,t1583.jpg
1584,Decimus Meridius1584,Maximus1584,General of the felix legion - Battalion 1584,1584,t1584.jpg
1585,Decimus Meridius1585,Maximus1585,General of the felix legion - Battalion 1585,1585,t1585.jpg
1586,Decimus Meridius1586,Maximus1586,General of the felix legion - Battalion 1586,1586,t1586.jpg
1587,Decimus Meridius1587,Maximus1587,General of the felix legion - Battalion 1587,1587,t1587.jpg
1588,Decimus Meridius1588,Maximus1588,General of the felix legion - Battalion 1588,1588,t1588.jpg
1589,Decimus Meridius1589,Maximus1589,General of the felix legion - Battalion 1589,1589,t1589.jpg
1590,Decimus Meridius1590,Maximus1590,General of the felix legion - Battalion 1590,1590,t1590.jpg
1591,Decimus Meridius1591,Maximus1591,General of the felix legion - Battalion 1591,1591,t1591.jpg
1592,Decimus Meridius1592,Maximus1592,General of the felix legion - Battalion 1592,1592,t1592.jpg
1593,Decimus Meridius1593,Maximus1593,General of the felix legion - Battalion 1593,1593,t1593.jpg
1594,Decimus Meridius1594,Maximus1594,General of the felix legion - Battalion 1594,1594,t1594.jpg
1595,Decimus Meridius1595,Maximus1595,General of the felix legion - Battalion 1595,1595,t1595.jpg
1596,Decimus Meridius1596,Maximus1596,General of the felix legion - Battalion 1596,1596,t1596.jpg
1597,Decimus Meridius1597,Maximus1597,General of the felix legion - Battalion 1597,1597,t1597.jpg
1598,Decimus Meridius1598,Maximus1598,General of the felix legion - Battalion 1598,1598,t1598.jpg
1599,Decimus Meridius1599,Maximus1599,General of the felix legion - Battalion 1599,1599,t1599.jpg
1600,Decimus Meridius1600,Maximus1600,General of the felix legion - Battalion 1600,1600,t1600.jpg
1601,Decimus Meridius1601,Maximus1601,General of the felix legion - Battalion 1601,1601,t1601.jpg
1602,Decimus Meridius1602,Maximus1602,General of the felix legion - Battalion 1602,1602,t1602.jpg
1603,Decimus Meridius1603,Maximus1603,General of the felix legion - Battalion 1603,1603,t1603.jpg
1604,Decimus Meridius1604,Maximus1604,General of the felix legion - Battalion 1604,1604,t1604.jpg
1605,Decimus Meridius1605,Maximus1605,General of the felix legion - Battalion 1605,1605,t1605.jpg
1606,Decimus Meridius1606,Maximus1606,General of the felix legion - Battalion 1606,1606,t1606.jpg
1607,Decimus Meridius1607,Maximus1607,General of the felix legion - Battalion 1607,1607,t1607.jpg
1608,Decimus Meridius1608,Maximus1608,General of the felix legion - Battalion 1608,1608,t1608.jpg
1609,Decimus Meridius1609,Maximus1609,General of the felix legion - Battalion 1609,1609,t1609.jpg
1610,Decimus Meridius1610,Maximus1610,General of the felix legion - Battalion 1610,1610,t1610.jpg
1611,Decimus Meridius1611,Maximus1611,General of the felix legion - Battalion 1611,1611,t1611.jpg
1612,Decimus Meridius1612,Maximus1612,General of the felix legion - Battalion 1612,1612,t1612.jpg
1613,Decimus Meridius1613,Maximus1613,General of the felix legion - Battalion 1613,1613,t1613.jpg
1614,Decimus Meridius1614,Maximus1614,General of the felix legion - Battalion 1614,1614,t1614.jpg
1615,Decimus Meridius1615,Maximus1615,General of the felix legion - Battalion 1615,1615,t1615.jpg
1616,Decimus Meridius1616,Maximus1616,General of the felix legion - Battalion 1616,1616,t1616.jpg
1617,Decimus Meridius1617,Maximus1617,General of the felix legion - Battalion 1617,1617,t1617.jpg
1618,Decimus Meridius1618,Maximus1618,General of the felix legion - Battalion 1618,1618,t1618.jpg
1619,Decimus Meridius1619,Maximus1619,General of the felix legion - Battalion 1619,1619,t1619.jpg
1620,Decimus Meridius1620,Maximus1620,General of the felix legion - Battalion 1620,1620,t1620.jpg
1621,Decimus Meridius1621,Maximus1621,General of the felix legion - Battalion 1621,1621,t1621.jpg
1622,Decimus Meridius1622,Maximus1622,General of the felix legion - Battalion 1622,1622,t1622.jpg
1623,Decimus Meridius1623,Maximus1623,General of the felix legion - Battalion 1623,1623,t1623.jpg
1624,Decimus Meridius1624,Maximus1624,General of the felix legion - Battalion 1624,1624,t1624.jpg
1625,Decimus Meridius1625,Maximus1625,General of the felix legion - Battalion 1625,1625,t1625.jpg
1626,Decimus Meridius1626,Maximus1626,General of the felix legion - Battalion 1626,1626,t1626.jpg
1627,Decimus Meridius1627,Maximus1627,General of the felix legion - Battalion 1627,1627,t1627.jpg
1628,Decimus Meridius1628,Maximus1628,General of the felix legion - Battalion 1628,1628,t1628.jpg
1629,Decimus Meridius1629,Maximus1629,General of the felix legion - Battalion 1629,1629,t1629.jpg
1630,Decimus Meridius1630,Maximus1630,General of the felix legion - Battalion 1630,1630,t1630.jpg
1631,Decimus Meridius1631,Maximus1631,General of the felix legion - Battalion 1631,1631,t1631.jpg
1632,Decimus Meridius1632,Maximus1632,General of the felix legion - Battalion 1632,1632,t1632.jpg
1633,Decimus Meridius1633,Maximus1633,General of the felix legion - Battalion 1633,1633,t1633.jpg
1634,Decimus Meridius1634,Maximus1634,General of the felix legion - Battalion 1634,1634,t1634.jpg
1635,Decimus Meridius1635,Maximus1635,General of the felix legion - Battalion 1635,1635,t1635.jpg
1636,Decimus Meridius1636,Maximus1636,General of the felix legion - Battalion 1636,1636,t1636.jpg
1637,Decimus Meridius1637,Maximus1637,General of the felix legion - Battalion 1637,1637,t1637.jpg
1638,Decimus Meridius1638,Maximus1638,General of the felix legion - Battalion 1638,1638,t1638.jpg
1639,Decimus Meridius1639,Maximus1639,General of the felix legion - Battalion 1639,1639,t1639.jpg
1640,Decimus Meridius1640,Maximus1640,General of the felix legion - Battalion 1640,1640,t1640.jpg
1641,Decimus Meridius1641,Maximus1641,General of the felix legion - Battalion 1641,1641,t1641.jpg
1642,Decimus Meridius1642,Maximus1642,General of the felix legion - Battalion 1642,1642,t1642.jpg
1643,Decimus Meridius1643,Maximus1643,General of the felix legion - Battalion 1643,1643,t1643.jpg
1644,Decimus Meridius1644,Maximus1644,General of the felix legion - Battalion 1644,1644,t1644.jpg
1645,Decimus Meridius1645,Maximus1645,General of the felix legion - Battalion 1645,1645,t1645.jpg
1646,Decimus Meridius1646,Maximus1646,General of the felix legion - Battalion 1646,1646,t1646.jpg
1647,Decimus Meridius1647,Maximus1647,General of the felix legion - Battalion 1647,1647,t1647.jpg
1648,Decimus Meridius1648,Maximus1648,General of the felix legion - Battalion 1648,1648,t1648.jpg
1649,Decimus Meridius1649,Maximus1649,General of the felix legion - Battalion 1649,1649,t1649.jpg
1650,Decimus Meridius1650,Maximus1650,General of the felix legion - Battalion 1650,1650,t1650.jpg
1651,Decimus Meridius1651,Maximus1651,General of the felix legion - Battalion 1651,1651,t1651.jpg
1652,Decimus Meridius1652,Maximus1652,General of the felix legion - Battalion 1652,1652,t1652.jpg
1653,Decimus Meridius1653,Maximus1653,General of the felix legion - Battalion 1653,1653,t1653.jpg
1654,Decimus Meridius1654,Maximus1654,General of the felix legion - Battalion 1654,1654,t1654.jpg
1655,Decimus Meridius1655,Maximus1655,General of the felix legion - Battalion 1655,1655,t1655.jpg
1656,Decimus Meridius1656,Maximus1656,General of the felix legion - Battalion 1656,1656,t1656.jpg
1657,Decimus Meridius1657,Maximus1657,General of the felix legion - Battalion 1657,1657,t1657.jpg
1658,Decimus Meridius1658,Maximus1658,General of the felix legion - Battalion 1658,1658,t1658.jpg
1659,Decimus Meridius1659,Maximus1659,General of the felix legion - Battalion 1659,1659,t1659.jpg
1660,Decimus Meridius1660,Maximus1660,General of the felix legion - Battalion 1660,1660,t1660.jpg
1661,Decimus Meridius1661,Maximus1661,General of the felix legion - Battalion 1661,1661,t1661.jpg
1662,Decimus Meridius1662,Maximus1662,General of the felix legion - Battalion 1662,1662,t1662.jpg
1663,Decimus Meridius1663,Maximus1663,General of the felix legion - Battalion 1663,1663,t1663.jpg
